transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn
42361,2019-04-25,8:53:48,5,28,5449,Y,1,1,38,2,7.5,3.75,N
42362,2019-04-25,8:53:48,5,28,5449,Y,1,2,63,1,0.8,0.8,N
42363,2019-04-25,8:27:51,5,26,5179,N,1,1,55,3,12,4,N
42364,2019-04-25,6:22:19,5,28,0,Y,1,1,61,3,14.25,4.75,N
42365,2019-04-25,10:13:20,5,12,0,N,1,1,51,2,6,3,N
42366,2019-04-25,8:44:55,5,26,5066,Y,1,1,42,2,5,2.5,N
42367,2019-04-25,9:27:49,5,26,0,Y,1,1,87,1,2.1,2.1,Y
42368,2019-04-25,9:27:49,5,26,0,Y,1,2,72,1,2.65,2.65,Y
42369,2019-04-25,8:34:14,5,12,0,N,1,1,27,3,10.5,3.5,N
42370,2019-04-25,8:34:14,5,12,0,N,1,5,79,1,3.75,3.75,N
42371,2019-04-25,8:30:29,5,26,0,N,1,1,54,2,5,2.5,N
42372,2019-04-25,8:30:29,5,26,0,N,9,1,81,1,28,28,N
42373,2019-04-25,6:54:03,5,12,5768,N,1,1,40,2,7.5,3.75,N
42374,2019-04-25,6:54:03,5,12,5768,N,1,2,63,1,0.8,0.8,N
42375,2019-04-25,6:54:03,5,12,5768,N,7,1,13,1,8.95,8.95,N
42376,2019-04-25,9:27:17,5,12,0,N,1,1,32,1,3,3,N
42377,2019-04-25,8:32:28,5,12,0,Y,1,1,52,1,2.5,2.5,N
42378,2019-04-25,8:32:28,5,12,0,Y,1,5,71,1,3.75,3.75,N
42379,2019-04-25,8:19:06,5,12,0,N,1,1,37,3,9,3,N
42380,2019-04-25,8:19:06,5,12,0,N,1,2,63,2,1.6,0.8,N
42381,2019-04-25,7:02:11,5,28,0,Y,1,1,31,2,4.4,2.2,N
42382,2019-04-25,6:13:04,5,26,5510,Y,1,1,37,1,3,3,N
42383,2019-04-25,6:13:04,5,26,5510,Y,1,2,65,2,1.6,0.8,N
42384,2019-04-25,8:02:28,5,28,0,Y,1,1,26,2,6,3,N
42385,2019-04-25,10:38:35,5,28,5259,Y,1,1,25,3,6.6,2.2,N
42386,2019-04-25,10:51:28,5,26,5085,N,1,1,52,3,7.5,2.5,N
42387,2019-04-25,10:51:28,5,26,5085,N,1,5,72,1,3.25,3.25,N
42388,2019-04-25,6:43:46,5,26,5025,Y,1,1,29,1,2.5,2.5,N
42389,2019-04-25,6:43:46,5,26,5025,Y,1,5,77,1,3,3,N
42390,2019-04-25,10:55:40,5,12,0,Y,1,1,36,3,11.25,3.75,N
42391,2019-04-25,7:33:37,5,26,0,N,1,1,45,1,3,3,N
42392,2019-04-25,10:35:33,5,28,0,Y,1,1,31,2,4.4,2.2,N
42393,2019-04-25,6:01:22,5,26,0,N,1,1,36,2,7.5,3.75,N
42394,2019-04-25,9:54:06,5,28,0,N,1,1,60,2,7.5,3.75,N
42395,2019-04-25,9:38:07,5,26,0,Y,1,1,28,2,4,2,N
42396,2019-04-25,9:38:07,5,26,0,Y,7,1,2,1,18,18,N
42397,2019-04-25,6:39:34,5,28,5096,N,1,1,58,1,3.5,3.5,N
42398,2019-04-25,7:41:02,5,28,5867,Y,1,1,58,1,3.5,3.5,N
42399,2019-04-25,7:41:02,5,28,5867,Y,1,5,71,1,3.75,3.75,N
42400,2019-04-25,6:17:12,5,26,5778,N,1,1,58,2,7,3.5,N
42401,2019-04-25,6:17:12,5,26,5778,N,7,1,11,1,8.95,8.95,N
42402,2019-04-25,6:38:54,5,28,0,Y,1,1,57,1,3.1,3.1,N
42403,2019-04-25,8:47:38,5,28,5516,Y,1,1,49,3,9,3,N
42404,2019-04-25,9:34:33,5,28,5372,N,1,1,24,2,6,3,N
42405,2019-04-25,8:35:39,5,12,0,N,1,1,55,2,8,4,N
42406,2019-04-25,7:30:35,5,12,5808,Y,1,1,49,2,6,3,N
42407,2019-04-25,7:30:35,5,12,5808,Y,1,5,78,1,4.5,4.5,N
42408,2019-04-25,9:16:59,5,28,0,Y,1,1,46,3,7.5,2.5,N
42409,2019-04-25,9:16:59,5,28,0,Y,1,5,71,1,3.75,3.75,N
42410,2019-04-25,6:12:36,5,28,5856,N,1,1,23,1,2.5,2.5,N
42411,2019-04-25,7:22:59,5,12,5915,Y,1,1,40,3,11.25,3.75,N
42412,2019-04-25,7:22:59,5,12,5915,Y,1,2,84,2,1.6,0.8,N
42413,2019-04-25,10:30:05,5,28,0,Y,1,1,46,1,2.5,2.5,N
42414,2019-04-25,7:13:54,5,12,0,N,1,1,47,2,6,3,N
42415,2019-04-25,9:50:06,5,26,5769,Y,1,1,87,3,9,3,N
42416,2019-04-25,6:39:19,5,28,0,Y,1,1,43,2,6,3,N
42417,2019-04-25,9:13:46,5,12,5543,N,1,1,60,2,7.5,3.75,N
42418,2019-04-25,9:13:46,5,12,5543,N,1,5,75,1,3.5,3.5,N
42419,2019-04-25,9:12:16,5,12,5528,N,1,1,32,2,6,3,N
42420,2019-04-25,6:26:00,5,28,0,N,1,1,36,2,7.5,3.75,N
42421,2019-04-25,10:17:59,5,12,0,N,1,1,35,2,6.2,3.1,N
42422,2019-04-25,9:05:13,5,26,5754,Y,1,1,57,3,9.3,3.1,N
42423,2019-04-25,8:09:03,5,26,0,Y,1,1,30,2,6,3,N
42424,2019-04-25,7:40:06,5,28,0,N,1,1,45,2,6,3,N
42425,2019-04-25,7:40:06,5,28,0,N,1,5,77,1,3,3,N
42426,2019-04-25,9:08:10,5,26,5261,Y,1,1,34,2,4.9,2.45,N
42427,2019-04-25,9:08:10,5,26,5261,Y,1,5,73,1,3.75,3.75,N
42428,2019-04-25,9:50:06,5,12,0,Y,1,1,53,1,3,3,N
42429,2019-04-25,10:38:37,5,28,5683,N,1,1,42,1,2.5,2.5,N
42430,2019-04-25,10:37:58,5,28,0,Y,1,1,27,2,7,3.5,N
42431,2019-04-25,7:43:31,5,12,0,Y,1,1,46,1,2.5,2.5,N
42432,2019-04-25,10:20:12,5,28,0,N,1,1,46,2,5,2.5,N
42433,2019-04-25,10:40:04,5,26,5301,N,1,1,38,3,11.25,3.75,N
42434,2019-04-25,10:40:04,5,26,5301,N,1,2,84,2,1.6,0.8,N
42435,2019-04-25,10:40:04,5,26,5301,N,7,1,19,1,6.4,6.4,N
42436,2019-04-25,9:00:10,5,28,0,Y,1,1,26,2,6,3,N
42437,2019-04-25,9:39:35,5,28,5242,Y,1,1,29,3,7.5,2.5,N
42438,2019-04-25,6:20:32,5,28,0,N,1,1,55,3,12,4,N
42439,2019-04-25,8:19:42,5,28,0,N,1,1,37,3,9,3,N
42440,2019-04-25,8:19:42,5,28,0,N,1,2,84,2,1.6,0.8,N
42441,2019-04-25,9:58:35,5,28,0,Y,1,1,43,3,9,3,N
42442,2019-04-25,9:58:35,5,28,0,Y,1,5,73,1,3.75,3.75,N
42443,2019-04-25,7:23:44,5,26,0,N,1,1,56,1,2.55,2.55,N
42444,2019-04-25,6:28:00,5,12,0,N,1,1,38,1,3.75,3.75,N
42445,2019-04-25,6:28:00,5,12,0,N,1,2,63,1,0.8,0.8,N
42446,2019-04-25,10:16:49,5,28,0,Y,1,1,61,1,4.75,4.75,N
42447,2019-04-25,6:09:27,5,26,5392,N,1,1,53,1,3,3,N
42448,2019-04-25,7:13:54,5,28,0,N,1,1,59,1,4.5,4.5,N
42449,2019-04-25,6:54:21,5,26,0,N,1,1,56,2,5.1,2.55,N
42450,2019-04-25,6:04:25,5,26,5651,N,1,1,33,1,3.5,3.5,N
42451,2019-04-25,9:34:55,5,12,0,N,1,1,22,1,2,2,N
42452,2019-04-25,8:30:27,5,26,0,Y,1,1,32,2,6,3,N
42453,2019-04-25,7:51:32,5,28,0,Y,1,1,38,3,11.25,3.75,N
42454,2019-04-25,7:51:32,5,28,0,Y,1,2,64,2,1.6,0.8,N
42455,2019-04-25,7:51:32,5,28,0,Y,1,5,75,1,3.5,3.5,N
42456,2019-04-25,9:40:59,5,28,0,Y,1,1,59,3,13.5,4.5,N
42457,2019-04-25,7:11:56,5,26,5861,N,1,1,38,3,11.25,3.75,N
42458,2019-04-25,7:11:56,5,26,5861,N,1,2,63,1,0.8,0.8,N
42459,2019-04-25,7:56:40,5,28,0,Y,1,1,36,1,3.75,3.75,N
42460,2019-04-25,9:54:43,5,28,0,Y,1,1,50,2,5,2.5,N
42461,2019-04-25,6:30:26,5,26,0,N,1,1,59,3,13.5,4.5,N
42462,2019-04-25,7:49:34,5,26,5292,N,1,1,30,3,9,3,N
42463,2019-04-25,9:18:39,5,28,0,N,1,1,41,2,8.5,4.25,N
42464,2019-04-25,9:18:39,5,28,0,N,1,2,65,1,0.8,0.8,N
42465,2019-04-25,6:20:51,5,26,0,Y,1,1,45,1,3,3,N
42466,2019-04-25,8:39:38,5,26,0,N,1,1,37,3,9,3,N
42467,2019-04-25,8:39:38,5,26,0,N,1,2,84,2,1.6,0.8,N
42468,2019-04-25,10:35:45,5,28,0,N,1,1,59,1,4.5,4.5,N
42469,2019-04-25,8:36:13,5,26,0,N,1,1,48,3,7.5,2.5,N
42470,2019-04-25,6:37:18,5,12,5277,Y,1,1,47,3,9,3,N
42471,2019-04-25,6:19:37,5,12,0,N,1,1,87,2,4.2,2.1,Y
42472,2019-04-25,6:19:37,5,12,0,N,1,2,72,2,5.3,2.65,Y
42473,2019-04-25,6:19:37,5,12,0,N,1,5,73,1,3.75,3.75,N
42474,2019-04-25,8:29:46,5,28,0,N,1,1,57,1,3.1,3.1,N
42475,2019-04-25,8:08:18,5,12,0,N,1,1,46,2,5,2.5,N
42476,2019-04-25,8:08:18,5,12,0,N,1,5,72,1,3.25,3.25,N
42477,2019-04-25,10:33:39,5,28,5480,Y,1,1,52,2,5,2.5,N
42478,2019-04-25,10:33:39,5,28,5480,Y,1,5,78,1,4.5,4.5,N
42479,2019-04-25,10:14:33,5,26,0,N,1,1,22,1,2,2,N
42480,2019-04-25,6:43:13,5,26,0,N,1,1,30,2,6,3,N
42481,2019-04-25,8:13:57,5,12,0,Y,1,1,29,2,5,2.5,N
42482,2019-04-25,9:07:18,5,12,5440,N,1,1,29,2,5,2.5,N
42483,2019-04-25,7:15:14,5,26,5819,N,1,1,87,1,3,3,N
42484,2019-04-25,8:33:46,5,12,0,Y,1,1,31,3,6.6,2.2,N
42485,2019-04-25,8:39:20,5,28,5916,Y,1,1,57,1,3.1,3.1,N
42486,2019-04-25,8:39:20,5,28,5916,Y,9,1,81,1,28,28,N
42487,2019-04-25,10:33:37,5,12,5919,Y,1,1,44,3,7.5,2.5,N
42488,2019-04-25,7:43:45,5,12,5717,N,1,1,59,3,13.5,4.5,N
42489,2019-04-25,7:43:45,5,12,5717,N,1,5,71,1,3.75,3.75,N
42490,2019-04-25,10:29:25,5,28,0,Y,1,1,28,3,6,2,N
42491,2019-04-25,8:56:09,5,28,0,Y,1,1,52,3,7.5,2.5,N
42492,2019-04-25,6:12:16,5,12,5535,Y,1,1,50,2,5,2.5,N
42493,2019-04-25,7:16:55,5,28,0,Y,1,1,87,2,6,3,N
42494,2019-04-25,7:09:20,5,28,5700,Y,1,1,32,2,6,3,N
42495,2019-04-25,7:38:51,5,26,5563,Y,1,1,46,1,2.5,2.5,N
42496,2019-04-25,6:09:25,5,26,0,N,1,1,48,3,7.5,2.5,N
42497,2019-04-25,8:51:14,5,28,0,Y,1,1,28,2,4,2,N
42498,2019-04-25,7:12:09,5,12,0,N,1,1,37,1,3,3,N
42499,2019-04-25,7:12:09,5,12,0,N,1,2,63,2,1.6,0.8,N
42500,2019-04-25,7:32:41,5,28,5636,Y,1,1,31,3,6.6,2.2,N
42501,2019-04-25,6:14:45,5,12,0,N,1,1,36,2,7.5,3.75,N
42502,2019-04-25,8:22:51,5,28,5809,N,1,1,44,2,5,2.5,N
42503,2019-04-25,8:22:51,5,28,5809,N,1,5,75,1,3.5,3.5,N
42504,2019-04-25,6:36:26,5,26,0,Y,1,1,34,2,4.9,2.45,N
42505,2019-04-25,8:19:37,5,26,5694,Y,1,1,42,2,5,2.5,N
42506,2019-04-25,8:40:08,5,28,0,N,1,1,35,2,6.2,3.1,N
42507,2019-04-25,9:12:59,5,28,5451,N,1,1,53,3,9,3,N
42508,2019-04-25,7:17:51,5,28,0,Y,1,1,60,3,11.25,3.75,N
42509,2019-04-25,9:16:34,5,26,5704,Y,1,1,46,3,7.5,2.5,N
42510,2019-04-25,8:11:53,5,12,0,Y,1,1,57,2,6.2,3.1,N
42511,2019-04-25,8:11:53,5,12,0,Y,1,5,70,1,3.25,3.25,N
42512,2019-04-25,9:18:19,5,28,5382,N,1,1,46,3,7.5,2.5,N
42513,2019-04-25,10:02:01,5,28,5887,Y,1,1,40,1,3.75,3.75,N
42514,2019-04-25,10:02:01,5,28,5887,Y,1,2,63,1,0.8,0.8,N
42515,2019-04-25,10:02:01,5,28,5887,Y,1,5,69,1,3.25,3.25,N
42516,2019-04-25,9:03:02,5,26,0,Y,1,1,61,1,4.75,4.75,N
42517,2019-04-25,9:03:02,5,26,0,Y,1,5,78,1,4.5,4.5,N
42518,2019-04-25,8:41:41,5,12,0,N,1,1,53,2,6,3,N
42519,2019-04-25,8:28:43,5,28,0,N,1,1,59,2,9,4.5,N
42520,2019-04-25,8:28:43,5,28,0,N,1,5,79,1,3.75,3.75,N
42521,2019-04-25,10:40:29,5,26,5296,Y,1,1,45,2,6,3,N
42522,2019-04-25,10:40:29,5,26,5296,Y,1,5,72,1,3.25,3.25,N
42523,2019-04-25,10:12:47,5,12,0,N,1,1,46,2,5,2.5,N
42524,2019-04-25,10:57:34,5,12,0,Y,1,1,22,3,6,2,N
42525,2019-04-25,6:35:33,5,12,5818,N,1,1,35,1,3.1,3.1,N
42526,2019-04-25,6:59:50,5,26,0,N,1,1,31,2,4.4,2.2,N
42527,2019-04-25,9:03:19,5,12,0,Y,1,1,58,2,7,3.5,N
42528,2019-04-25,10:23:18,5,12,0,Y,1,1,55,1,4,4,N
42529,2019-04-25,9:02:31,5,12,5509,N,1,1,39,1,4.25,4.25,N
42530,2019-04-25,9:02:31,5,12,5509,N,1,2,63,1,0.8,0.8,N
42531,2019-04-25,9:02:31,5,12,5509,N,1,5,74,1,3.5,3.5,N
42532,2019-04-25,7:19:33,5,12,0,N,1,1,27,3,10.5,3.5,N
42533,2019-04-25,8:11:44,5,12,0,N,1,1,24,1,3,3,N
42534,2019-04-25,6:58:37,5,26,0,Y,1,1,50,3,7.5,2.5,N
42535,2019-04-25,6:18:34,5,12,0,Y,1,1,44,1,2.5,2.5,N
42536,2019-04-25,7:30:57,5,28,0,N,1,1,34,3,7.35,2.45,N
42537,2019-04-25,7:30:57,5,28,0,N,1,5,71,1,3.75,3.75,N
42538,2019-04-25,10:13:26,5,28,0,Y,1,1,35,3,9.3,3.1,N
42539,2019-04-25,8:26:13,5,28,0,Y,1,1,40,1,3.75,3.75,N
42540,2019-04-25,8:26:13,5,28,0,Y,1,2,64,1,0.8,0.8,N
42541,2019-04-25,6:37:07,5,28,5075,N,1,1,48,1,2.5,2.5,N
42542,2019-04-25,6:37:07,5,28,5075,N,1,5,76,1,3.5,3.5,N
42543,2019-04-25,7:21:20,5,28,0,Y,1,1,61,1,4.75,4.75,N
42544,2019-04-25,10:47:10,5,26,5353,Y,1,1,56,1,2.55,2.55,N
42545,2019-04-25,9:13:29,5,28,5268,Y,1,1,50,1,2.5,2.5,N
42546,2019-04-25,7:18:57,5,12,5218,Y,1,1,26,2,6,3,N
42547,2019-04-25,7:49:37,5,26,5408,N,1,1,23,2,5,2.5,N
42548,2019-04-25,9:54:36,5,12,0,Y,1,1,37,2,6,3,N
42549,2019-04-25,9:54:36,5,12,0,Y,1,2,84,2,1.6,0.8,N
42550,2019-04-25,7:27:16,5,28,0,Y,1,1,53,2,6,3,N
42551,2019-04-25,6:30:31,5,12,0,N,1,1,55,1,4,4,N
42552,2019-04-25,6:45:40,5,26,0,N,1,1,30,2,6,3,N
42553,2019-04-25,6:45:40,5,26,0,N,7,1,16,1,8.95,8.95,N
42554,2019-04-25,10:00:11,5,12,0,N,1,1,57,2,6.2,3.1,N
42555,2019-04-25,6:11:30,5,12,0,N,1,1,59,1,4.5,4.5,N
42556,2019-04-25,7:12:24,5,26,5398,Y,1,1,59,3,13.5,4.5,N
42557,2019-04-25,7:32:28,5,28,0,Y,1,1,34,2,4.9,2.45,N
42558,2019-04-25,9:00:57,5,28,0,N,1,1,43,2,6,3,N
42559,2019-04-25,9:27:46,5,28,0,N,1,1,52,1,2.5,2.5,N
42560,2019-04-25,8:34:22,5,26,0,N,1,1,50,2,5,2.5,N
42561,2019-04-25,7:52:20,5,12,0,Y,1,1,22,1,2,2,N
42562,2019-04-25,6:53:34,5,26,0,N,1,1,39,1,4.25,4.25,N
42563,2019-04-25,6:53:34,5,26,0,N,1,2,84,1,0.8,0.8,N
42564,2019-04-25,9:31:50,5,28,0,N,1,1,25,2,4.4,2.2,N
42565,2019-04-25,7:18:25,5,26,0,Y,1,1,87,2,4.2,2.1,Y
42566,2019-04-25,7:18:25,5,26,0,Y,1,2,72,2,5.3,2.65,Y
42567,2019-04-25,7:18:25,5,26,0,Y,1,5,79,1,3.75,3.75,N
42568,2019-04-25,9:39:55,5,26,0,N,1,1,34,3,7.35,2.45,N
42569,2019-04-25,6:16:49,5,12,0,Y,1,1,31,3,6.6,2.2,N
42570,2019-04-25,9:56:17,5,26,5620,N,1,1,31,3,6.6,2.2,N
42571,2019-04-25,8:35:18,5,12,0,N,1,1,54,3,7.5,2.5,N
42572,2019-04-25,9:22:51,5,26,0,Y,1,1,46,3,7.5,2.5,N
42573,2019-04-25,8:42:38,5,12,0,N,1,1,27,2,7,3.5,N
42574,2019-04-25,8:42:38,5,12,0,N,1,5,75,1,3.5,3.5,N
42575,2019-04-25,8:42:38,5,12,0,N,7,1,2,1,18,18,N
42576,2019-04-25,10:11:12,5,12,0,Y,1,1,40,3,11.25,3.75,N
42577,2019-04-25,10:11:12,5,12,0,Y,1,2,63,1,0.8,0.8,N
42578,2019-04-25,6:35:09,5,26,5497,N,1,1,36,2,7.5,3.75,N
42579,2019-04-25,7:37:44,5,28,0,Y,1,1,48,1,2.5,2.5,N
42580,2019-04-25,9:24:55,5,12,0,Y,1,1,25,1,2.2,2.2,N
42581,2019-04-25,13:13:04,5,29,5922,Y,1,1,41,1,4.25,4.25,N
42582,2019-04-25,13:13:04,5,29,5922,Y,1,2,84,1,0.8,0.8,N
42583,2019-04-25,15:37:29,5,29,0,N,1,1,44,3,7.5,2.5,N
42584,2019-04-25,15:37:29,5,29,0,N,1,5,76,1,3.5,3.5,N
42585,2019-04-25,15:37:29,5,29,0,N,7,1,10,1,10,10,N
42586,2019-04-25,17:30:55,5,29,0,N,1,1,40,3,11.25,3.75,N
42587,2019-04-25,17:30:55,5,29,0,N,1,2,63,1,0.8,0.8,N
42588,2019-04-25,15:39:07,5,27,5908,N,1,1,44,2,5,2.5,N
42589,2019-04-25,11:57:54,5,27,0,N,1,1,47,2,6,3,N
42590,2019-04-25,12:43:07,5,29,5413,Y,1,1,56,2,5.1,2.55,N
42591,2019-04-25,12:05:59,5,27,0,N,1,1,54,3,7.5,2.5,N
42592,2019-04-25,16:14:27,5,27,5014,N,1,1,35,3,9.3,3.1,N
42593,2019-04-25,15:19:49,5,29,0,N,1,1,25,3,6.6,2.2,N
42594,2019-04-25,14:13:43,5,29,5744,N,1,1,87,3,6.3,2.1,Y
42595,2019-04-25,14:13:43,5,29,5744,N,1,2,72,3,7.95,2.65,Y
42596,2019-04-25,14:13:43,5,29,5744,N,1,5,70,1,3.25,3.25,N
42597,2019-04-25,17:26:12,5,27,0,Y,1,1,58,1,3.5,3.5,N
42598,2019-04-25,13:03:48,5,29,5854,Y,1,1,56,2,5.1,2.55,N
42599,2019-04-25,15:49:21,5,27,5732,Y,1,1,47,1,3,3,N
42600,2019-04-25,16:53:46,5,29,5276,Y,1,1,58,1,3.5,3.5,N
42601,2019-04-25,12:05:39,5,27,5269,N,1,1,45,1,3,3,N
42602,2019-04-25,16:44:01,5,29,5364,Y,1,1,38,3,11.25,3.75,N
42603,2019-04-25,16:44:01,5,29,5364,Y,1,2,65,2,1.6,0.8,N
42604,2019-04-25,17:13:42,5,29,5136,N,1,1,61,1,4.75,4.75,N
42605,2019-04-25,14:53:36,5,27,0,N,1,1,56,3,7.65,2.55,N
42606,2019-04-25,18:26:12,5,27,0,Y,1,1,23,2,5,2.5,N
42607,2019-04-25,16:01:14,5,29,0,Y,1,1,60,2,7.5,3.75,N
42608,2019-04-25,12:30:39,5,27,0,Y,1,1,60,3,11.25,3.75,N
42609,2019-04-25,15:04:48,5,27,5084,N,1,1,55,3,12,4,N
42610,2019-04-25,16:12:09,5,29,0,N,1,1,60,2,7.5,3.75,N
42611,2019-04-25,16:12:09,5,29,0,N,7,1,2,1,18,18,N
42612,2019-04-25,17:31:14,5,27,5087,N,1,1,57,2,6.2,3.1,N
42613,2019-04-25,16:21:43,5,29,5089,N,1,1,30,1,3,3,N
42614,2019-04-25,13:48:26,5,29,0,Y,1,1,32,1,3,3,N
42615,2019-04-25,11:28:35,5,27,0,N,1,1,23,1,2.5,2.5,N
42616,2019-04-25,15:31:05,5,29,5674,Y,1,1,27,1,3.5,3.5,N
42617,2019-04-25,17:23:02,5,29,5240,N,1,1,40,3,11.25,3.75,N
42618,2019-04-25,17:23:02,5,29,5240,N,1,2,65,2,1.6,0.8,N
42619,2019-04-25,13:41:43,5,29,5258,N,1,1,24,1,3,3,N
42620,2019-04-25,12:50:48,5,27,0,N,1,1,39,1,4.25,4.25,N
42621,2019-04-25,12:50:48,5,27,0,N,1,2,84,2,1.6,0.8,N
42622,2019-04-25,12:38:09,5,27,0,Y,1,1,28,2,4,2,N
42623,2019-04-25,13:47:51,5,27,5009,Y,1,1,26,1,3,3,N
42624,2019-04-25,18:00:26,5,27,0,Y,1,1,45,3,9,3,N
42625,2019-04-25,15:19:14,5,27,0,N,1,1,26,3,9,3,N
42626,2019-04-25,15:11:28,5,27,5879,Y,1,1,42,2,5,2.5,N
42627,2019-04-25,11:01:10,5,29,0,N,1,1,41,3,12.75,4.25,N
42628,2019-04-25,11:01:10,5,29,0,N,1,2,65,2,1.6,0.8,N
42629,2019-04-25,18:25:09,5,27,0,N,1,1,50,2,5,2.5,N
42630,2019-04-25,18:25:09,5,27,0,N,1,5,69,1,3.25,3.25,N
42631,2019-04-25,14:21:45,5,27,0,Y,1,1,32,2,6,3,N
42632,2019-04-25,15:27:10,5,29,0,Y,1,1,32,1,3,3,N
42633,2019-04-25,15:45:12,5,29,0,Y,1,1,34,2,4.9,2.45,N
42634,2019-04-25,13:49:15,5,27,5182,N,1,1,25,2,4.4,2.2,N
42635,2019-04-25,13:49:15,5,27,5182,N,1,5,71,1,3.75,3.75,N
42636,2019-04-25,17:42:42,5,29,5533,N,1,1,57,2,6.2,3.1,N
42637,2019-04-25,11:12:50,5,29,0,N,1,1,56,3,7.65,2.55,N
42638,2019-04-25,17:34:08,5,27,5866,Y,1,1,50,1,2.5,2.5,N
42639,2019-04-25,11:32:28,5,27,5387,Y,1,1,51,3,9,3,N
42640,2019-04-25,16:03:28,5,29,0,N,1,1,40,1,3.75,3.75,N
42641,2019-04-25,16:03:28,5,29,0,N,1,2,64,2,1.6,0.8,N
42642,2019-04-25,16:03:28,5,29,0,N,1,5,73,1,3.75,3.75,N
42643,2019-04-25,16:27:57,5,29,0,Y,1,1,28,2,4,2,N
42644,2019-04-25,14:10:49,5,27,0,Y,1,1,29,3,7.5,2.5,N
42645,2019-04-25,14:07:36,5,29,0,Y,1,1,50,3,7.5,2.5,N
42646,2019-04-25,12:22:00,5,29,0,N,1,1,56,2,5.1,2.55,N
42647,2019-04-25,15:16:51,5,29,0,Y,1,1,33,2,7,3.5,N
42648,2019-04-25,15:25:19,5,27,0,Y,1,1,51,2,6,3,N
42649,2019-04-25,12:04:56,5,29,5678,N,1,1,41,2,8.5,4.25,N
42650,2019-04-25,12:04:56,5,29,5678,N,1,2,63,1,0.8,0.8,N
42651,2019-04-25,12:33:55,5,29,0,N,1,1,56,2,5.1,2.55,N
42652,2019-04-25,12:33:55,5,29,0,N,1,5,78,1,4.5,4.5,N
42653,2019-04-25,14:15:19,5,29,0,Y,1,1,23,3,7.5,2.5,N
42654,2019-04-25,12:58:37,5,29,0,N,1,1,49,1,3,3,N
42655,2019-04-25,17:44:37,5,29,0,N,1,1,37,1,3,3,N
42656,2019-04-25,17:44:37,5,29,0,N,1,2,84,2,1.6,0.8,N
42657,2019-04-25,17:58:34,5,27,0,Y,1,1,41,2,8.5,4.25,N
42658,2019-04-25,17:58:34,5,27,0,Y,1,2,65,1,0.8,0.8,N
42659,2019-04-25,16:18:20,5,27,5683,N,1,1,42,1,2.5,2.5,N
42660,2019-04-25,11:17:35,5,27,0,N,1,1,28,2,4,2,N
42661,2019-04-25,16:18:45,5,29,5804,N,1,1,60,3,11.25,3.75,N
42662,2019-04-25,15:02:01,5,29,0,N,1,1,40,1,3.75,3.75,N
42663,2019-04-25,15:02:01,5,29,0,N,1,2,64,2,1.6,0.8,N
42664,2019-04-25,18:17:59,5,27,5568,Y,1,1,32,3,9,3,N
42665,2019-04-25,18:17:59,5,27,5568,Y,1,5,69,1,3.25,3.25,N
42666,2019-04-25,13:03:49,5,29,5026,N,1,1,52,3,7.5,2.5,N
42667,2019-04-25,13:03:49,5,29,5026,N,1,5,78,1,4.5,4.5,N
42668,2019-04-25,17:02:55,5,27,0,N,1,1,34,3,7.35,2.45,N
42669,2019-04-25,14:21:11,5,27,5941,Y,1,1,44,2,5,2.5,N
42670,2019-04-25,13:54:42,5,29,0,Y,1,1,46,3,7.5,2.5,N
42671,2019-04-25,13:11:48,5,29,0,Y,1,1,24,1,3,3,N
42672,2019-04-25,16:29:31,5,29,0,N,1,1,40,1,3.75,3.75,N
42673,2019-04-25,16:29:31,5,29,0,N,1,2,84,2,1.6,0.8,N
42674,2019-04-25,14:20:05,5,29,5288,Y,1,1,52,1,2.5,2.5,N
42675,2019-04-25,11:47:11,5,27,0,N,1,1,37,2,6,3,N
42676,2019-04-25,11:47:11,5,27,0,N,1,2,65,1,0.8,0.8,N
42677,2019-04-25,12:14:54,5,27,0,N,1,1,59,1,4.5,4.5,N
42678,2019-04-25,12:14:54,5,27,0,N,1,5,79,1,3.75,3.75,N
42679,2019-04-25,16:29:28,5,27,5412,N,1,1,51,3,9,3,N
42680,2019-04-25,18:00:50,5,27,0,Y,1,1,58,3,10.5,3.5,N
42681,2019-04-25,18:00:50,5,27,0,Y,1,5,79,1,3.75,3.75,N
42682,2019-04-25,13:22:39,5,29,5564,Y,1,1,61,1,4.75,4.75,N
42683,2019-04-25,13:22:39,5,29,5564,Y,1,5,78,1,4.5,4.5,N
42684,2019-04-25,11:52:49,5,29,0,Y,1,1,27,3,10.5,3.5,N
42685,2019-04-25,11:52:49,5,29,0,Y,1,5,71,1,3.75,3.75,N
42686,2019-04-25,16:00:43,5,29,5362,N,1,1,22,1,2,2,N
42687,2019-04-25,15:54:34,5,27,0,N,1,1,32,3,9,3,N
42688,2019-04-25,14:47:21,5,27,0,Y,1,1,47,1,3,3,N
42689,2019-04-25,13:02:20,5,27,0,N,1,1,38,2,7.5,3.75,N
42690,2019-04-25,13:02:20,5,27,0,N,1,2,65,1,0.8,0.8,N
42691,2019-04-25,11:13:08,5,27,0,Y,1,1,24,1,3,3,N
42692,2019-04-25,12:57:07,5,27,0,N,1,1,23,1,2.5,2.5,N
42693,2019-04-25,12:57:07,5,27,0,N,7,1,20,1,7.6,7.6,N
42694,2019-04-25,16:59:43,5,27,5119,N,1,1,87,3,6.3,2.1,Y
